Time	EMG	Muscle Force
39.658	0.631952	0.217236
39.659	0.262562	0.217236
39.66	-0.096944	0.217236
39.661	-0.373876	0.217236
39.662	-0.465952	0.217236
39.663	-0.332764	0.217236
39.664	-0.0923138	0.217236
39.665	-0.264058	0.217236
39.666	-0.0453041	0.217236
39.667	1.19489	0.217617
39.668	1.36648	0.217236
39.669	-0.0545488	0.217236
39.67	-1.51658	0.217236
39.671	-1.67136	0.217236
39.672	0.140512	0.217236
39.673	0.79228	0.217236
39.674	0.8006	0.217236
39.675	0.504457	0.217236
39.676	0.136326	0.217617
39.677	-0.219324	0.217236
39.678	-0.443795	0.217236
39.679	-0.439673	0.217617
39.68	-0.266831	0.217236
39.681	-0.0510558	0.217236
39.682	-0.382461	0.217236
39.683	0.397757	0.217236
39.684	1.42076	0.217236
39.685	1.06773	0.217236
39.686	-0.589873	0.217236
39.687	-1.83768	0.217236
39.688	-1.16791	0.217236
39.689	0.452846	0.217236
39.69	0.833641	0.217236
39.691	0.776552	0.217236
39.692	0.436859	0.217236
39.693	0.0127192	0.217236
39.694	-0.34022	0.217236
39.695	-0.481683	0.217236
39.696	-0.379243	0.217236
39.697	-0.178381	0.217236
39.698	-0.113714	0.217236
39.699	-0.374153	0.217236
39.7	0.805697	0.217236
39.701	1.50337	0.217236
39.702	0.622847	0.217236
39.703	-1.02376	0.217236
39.704	-1.94242	0.217236
39.705	-0.543639	0.217236
39.706	0.676189	0.217236
39.707	0.862741	0.217236
39.708	0.631218	0.217236
39.709	0.229318	0.217236
39.71	-0.125177	0.217236
39.711	-0.352603	0.217236
39.712	-0.423249	0.217236
39.713	-0.306419	0.217236
39.714	-0.091653	0.217236
39.715	-0.240149	0.217236
39.716	-0.113232	0.217236
39.717	1.12151	0.217236
39.718	1.35499	0.217236
39.719	0.0434774	0.217236
39.72	-1.44245	0.217236
39.721	-1.72556	0.217236
39.722	0.0901398	0.217236
39.723	0.79784	0.217236
39.724	0.805228	0.217236
39.725	0.513399	0.217236
39.726	0.130994	0.217236
39.727	-0.221882	0.217236
39.728	-0.41811	0.217236
39.729	-0.431773	0.217236
39.73	-0.267455	0.217236
39.731	-0.0446201	0.217236
39.732	-0.36972	0.217236
39.733	0.307439	0.217236
39.734	1.35634	0.217236
39.735	1.1007	0.217236
39.736	-0.493119	0.217236
39.737	-1.73886	0.217236
39.738	-1.21328	0.217236
39.739	0.42289	0.217236
39.74	0.798927	0.217236
39.741	0.734115	0.217236
39.742	0.431934	0.217236
39.743	0.0101109	0.217236
39.744	-0.324341	0.217236
39.745	-0.442575	0.217236
39.746	-0.401175	0.217236
39.747	-0.189757	0.217236
39.748	-0.0184982	0.217236
39.749	-0.343088	0.217236
39.75	0.730033	0.217236
39.751	1.42579	0.217236
39.752	0.611109	0.217236
39.753	-0.993051	0.217236
39.754	-1.89517	0.217236
39.755	-0.566302	0.217236
39.756	0.67928	0.217236
39.757	0.843795	0.217236
39.758	0.6365	0.217236
39.759	0.274142	0.217236
39.76	-0.0887736	0.217236
39.761	-0.369633	0.217236
39.762	-0.46844	0.217236
39.763	-0.337408	0.217236
39.764	-0.0874288	0.217236
39.765	-0.19373	0.217236
39.766	-0.170181	0.217236
39.767	1.0301	0.217236
39.768	1.38142	0.217236
39.769	0.189368	0.217236
39.77	-1.27933	0.217236
39.771	-1.76094	0.217236
39.772	-0.0875124	0.217236
39.773	0.70065	0.217236
39.774	0.782952	0.217236
39.775	0.550722	0.217236
39.776	0.191569	0.217236
39.777	-0.165917	0.217236
39.778	-0.393072	0.217236
39.779	-0.433077	0.217236
39.78	-0.301817	0.217236
39.781	-0.0455062	0.217236
39.782	-0.353634	0.217236
39.783	0.217973	0.217236
39.784	1.30782	0.217236
39.785	1.17498	0.217236
39.786	-0.396632	0.217236
39.787	-1.70097	0.217236
39.788	-1.3298	0.217236
39.789	0.370006	0.217236
39.79	0.826667	0.217236
39.791	0.75688	0.217236
39.792	0.427516	0.217236
39.793	0.0342352	0.217236
39.794	-0.289105	0.217236
39.795	-0.458425	0.217236
39.796	-0.39621	0.217236
39.797	-0.18365	0.217236
39.798	-0.0353341	0.217236
39.799	-0.403558	0.217236
39.8	0.628289	0.217236
39.801	1.45188	0.217236
39.802	0.778836	0.217236
39.803	-0.884242	0.217236
39.804	-1.92187	0.217236
39.805	-0.739811	0.217236
39.806	0.623343	0.217236
39.807	0.878557	0.217236
39.808	0.696888	0.217236
39.809	0.320308	0.217236
39.81	-0.0861793	0.217236
39.811	-0.400516	0.217236
39.812	-0.497385	0.217236
39.813	-0.369531	0.217236
39.814	-0.107014	0.217236
39.815	-0.129131	0.217236
39.816	-0.160486	0.217236
39.817	1.07158	0.217236
39.818	1.40703	0.217236
39.819	0.159935	0.217236
39.82	-1.34495	0.217236
39.821	-1.82665	0.217236
39.822	-0.0878677	0.217236
39.823	0.774338	0.217236
39.824	0.835995	0.217236
39.825	0.552055	0.217236
39.826	0.164406	0.217236
39.827	-0.183657	0.217236
39.828	-0.408953	0.217236
39.829	-0.428048	0.217236
39.83	-0.272587	0.217236
39.831	-0.0422752	0.217236
39.832	-0.345479	0.217236
39.833	0.147654	0.217236
39.834	1.27747	0.217236
39.835	1.20134	0.217236
39.836	-0.316954	0.217236
39.837	-1.64716	0.217236
39.838	-1.41447	0.217236
39.839	0.357073	0.217236
39.84	0.835098	0.217236
39.841	0.737475	0.217236
39.842	0.422636	0.217236
39.843	0.0570759	0.217236
39.844	-0.25462	0.217236
39.845	-0.453627	0.217236
39.846	-0.431476	0.217236
39.847	-0.22468	0.217236
39.848	-0.0353697	0.217236
39.849	-0.376265	0.217236
39.85	0.641573	0.217236
39.851	1.46995	0.217236
39.852	0.804173	0.217236
39.853	-0.875312	0.217236
39.854	-1.93027	0.217236
39.855	-0.822236	0.217236
39.856	0.617508	0.217236
39.857	0.872142	0.217236
39.858	0.708732	0.217236
39.859	0.343285	0.217236
39.86	-0.0623367	0.217236
39.861	-0.364545	0.217236
39.862	-0.466938	0.217236
39.863	-0.402762	0.217236
39.864	-0.154901	0.217236
39.865	-0.103914	0.217236
39.866	-0.22029	0.217236
39.867	0.98307	0.217236
39.868	1.46092	0.217236
39.869	0.299185	0.217236
39.87	-1.29952	0.217236
39.871	-1.8852	0.216855
39.872	-0.181815	0.217236
39.873	0.781133	0.217236
39.874	0.84629	0.217236
39.875	0.57392	0.217236
39.876	0.185778	0.217236
39.877	-0.176963	0.217236
39.878	-0.410123	0.217236
39.879	-0.449008	0.217236
39.88	-0.303399	0.217236
39.881	-0.0620734	0.217236
39.882	-0.286737	0.217236
39.883	0.127925	0.217236
39.884	1.25248	0.217236
39.885	1.23622	0.217236
39.886	-0.249955	0.217236
39.887	-1.62138	0.217236
39.888	-1.50742	0.217236
39.889	0.290318	0.217236
39.89	0.839872	0.217236
39.891	0.787026	0.217236
39.892	0.444313	0.217236
39.893	0.0355346	0.217236
39.894	-0.277633	0.217236
39.895	-0.422785	0.217236
39.896	-0.37107	0.217236
39.897	-0.206379	0.217236
39.898	-0.0424851	0.217236
39.899	-0.445702	0.217236
39.9	0.491506	0.217236
39.901	1.46813	0.217236
39.902	0.943418	0.217236
39.903	-0.745247	0.217236
39.904	-1.89609	0.217236
39.905	-0.954531	0.217236
39.906	0.567112	0.217236
39.907	0.863485	0.217236
39.908	0.70008	0.217236
39.909	0.34311	0.217236
39.91	-0.0268861	0.217236
39.911	-0.32686	0.217236
39.912	-0.468553	0.217236
39.913	-0.390409	0.217236
39.914	-0.131271	0.217236
39.915	-0.0989682	0.216855
39.916	-0.296909	0.217236
39.917	0.895325	0.217236
39.918	1.42916	0.216855
39.919	0.401377	0.216855
39.92	-1.16335	0.217236
39.921	-1.86427	0.217236
39.922	-0.264285	0.216855
39.923	0.712397	0.216855
39.924	0.821404	0.216855
39.925	0.596829	0.216855
39.926	0.192531	0.216855
39.927	-0.181915	0.216855
39.928	-0.383887	0.216855
39.929	-0.408493	0.216855
39.93	-0.281746	0.217236
39.931	-0.089298	0.217236
39.932	-0.317609	0.217236
39.933	0.0193977	0.217236
39.934	1.26117	0.217236
39.935	1.34966	0.216855
39.936	-0.145518	0.216855
39.937	-1.60132	0.216855
39.938	-1.63594	0.216855
39.939	0.17733	0.216855
39.94	0.810466	0.216855
39.941	0.826202	0.216855
39.942	0.532982	0.216855
39.943	0.116464	0.216855
39.944	-0.231093	0.216855
39.945	-0.447835	0.216855
39.946	-0.460474	0.216855
39.947	-0.297291	0.217236
39.948	-0.052049	0.216855
39.949	-0.374955	0.216855
39.95	0.48594	0.216855
39.951	1.45426	0.216855
39.952	0.999678	0.216855
39.953	-0.704266	0.216855
39.954	-1.86817	0.217236
39.955	-1.03649	0.216855
39.956	0.526973	0.217236
39.957	0.845227	0.217236
39.958	0.720773	0.217236
39.959	0.379016	0.217236
39.96	-0.0140992	0.217236
39.961	-0.336005	0.217236
39.962	-0.464165	0.217236
39.963	-0.387162	0.217236
39.964	-0.170275	0.217236
39.965	-0.0801339	0.217236
39.966	-0.317825	0.217236
39.967	0.848563	0.217236
39.968	1.45555	0.217236
39.969	0.503882	0.217236
39.97	-1.09082	0.217236
39.971	-1.89239	0.216855
39.972	-0.409447	0.217236
39.973	0.678201	0.217236
39.974	0.8186	0.217236
39.975	0.589743	0.217236
39.976	0.249658	0.216855
39.977	-0.10824	0.216855
39.978	-0.362767	0.216855
39.979	-0.416469	0.216855
39.98	-0.299148	0.216855
39.981	-0.0766695	0.216855
39.982	-0.297545	0.217236
39.983	-0.121172	0.217236
39.984	1.1491	0.217236
39.985	1.37077	0.217236
39.986	0.0170969	0.217236
39.987	-1.42779	0.217236
39.988	-1.67772	0.216855
39.989	0.0921211	0.217236
39.99	0.75939	0.217236
39.991	0.780757	0.217236
39.992	0.520934	0.217236
39.993	0.12386	0.217236
39.994	-0.218391	0.217236
39.995	-0.419269	0.217236
39.996	-0.437893	0.217236
39.997	-0.261318	0.217236
39.998	-0.0212144	0.217236
39.999	-0.374544	0.217236
40	0.382758	0.217236
40.001	1.36834	0.217236
40.002	1.00365	0.217236
40.003	-0.592576	0.217236
40.004	-1.75462	0.217236
40.005	-1.09397	0.217236
40.006	0.492134	0.217236
40.007	0.801226	0.217236
40.008	0.676995	0.217236
40.009	0.378481	0.217236
40.01	0.019609	0.217236
40.011	-0.287389	0.217236
40.012	-0.430374	0.217236
40.013	-0.375595	0.217236
40.014	-0.191443	0.217236
40.015	-0.114966	0.217236
40.016	-0.374984	0.217236
40.017	0.824746	0.217236
40.018	1.4846	0.217236
40.019	0.572535	0.217236
40.02	-1.05512	0.217236
40.021	-1.91081	0.217236
40.022	-0.497426	0.217236
40.023	0.668261	0.216855
40.024	0.860951	0.217236
40.025	0.664651	0.217236
40.026	0.239537	0.217236
40.027	-0.146615	0.217236
40.028	-0.366418	0.217236
40.029	-0.444722	0.217236
40.03	-0.347368	0.217236
40.031	-0.11418	0.217236
40.032	-0.216051	0.217236
40.033	-0.0569369	0.217236
40.034	1.15841	0.217236
40.035	1.38845	0.217236
40.036	0.0256631	0.217236
40.037	-1.47847	0.217236
40.038	-1.7708	0.217236
40.039	0.0213067	0.217236
40.04	0.791963	0.217236
40.041	0.885275	0.217236
40.042	0.580929	0.217236
40.043	0.151144	0.217236
40.044	-0.251036	0.217236
40.045	-0.449715	0.217236
40.046	-0.461326	0.217236
40.047	-0.287478	0.217236
40.048	-0.049141	0.217236
40.049	-0.376288	0.217236
40.05	0.337728	0.217236
40.051	1.4143	0.217236
40.052	1.13897	0.217236
40.053	-0.497097	0.217236
40.054	-1.79959	0.217236
40.055	-1.27906	0.217236
40.056	0.406926	0.217236
40.057	0.831088	0.217236
40.058	0.764592	0.217236
40.059	0.422347	0.217236
40.06	0.0332244	0.217236
40.061	-0.278028	0.217236
40.062	-0.426441	0.217236
40.063	-0.408067	0.217236
40.064	-0.243778	0.217236
40.065	-0.0943701	0.217236
40.066	-0.363555	0.217236
40.067	0.75782	0.217236
40.068	1.47021	0.217236
40.069	0.708217	0.217236
40.07	-0.964343	0.217236
40.071	-1.94621	0.217236
40.072	-0.661439	0.217236
40.073	0.640215	0.217236
40.074	0.892781	0.217236
40.075	0.671652	0.217236
40.076	0.298643	0.217236
40.077	-0.0920288	0.217236
40.078	-0.379755	0.217236
40.079	-0.481155	0.217236
40.08	-0.349468	0.217236
40.081	-0.103794	0.217236
40.082	-0.19154	0.217236
40.083	-0.163327	0.217236
40.084	1.08683	0.217236
40.085	1.43293	0.217236
40.086	0.132301	0.217236
40.087	-1.39173	0.217236
40.088	-1.77512	0.217236
40.089	-0.00544948	0.217236
40.09	0.751981	0.217236
40.091	0.782279	0.217236
40.092	0.520008	0.217236
40.093	0.171304	0.217236
40.094	-0.148984	0.217236
40.095	-0.40222	0.217236
40.096	-0.435107	0.217236
40.097	-0.29199	0.217236
40.098	-0.0672583	0.217236
40.099	-0.389375	0.217236
40.1	0.236457	0.217236
40.101	1.37618	0.217236
40.102	1.1911	0.217236
40.103	-0.420284	0.217236
40.104	-1.75053	0.217236
40.105	-1.36032	0.217236
40.106	0.406664	0.217236
40.107	0.851347	0.217236
40.108	0.761608	0.217236
40.109	0.421077	0.217236
40.11	0.0181089	0.217236
40.111	-0.293999	0.217236
40.112	-0.439663	0.217236
40.113	-0.396733	0.217236
40.114	-0.198256	0.217236
40.115	-0.0480223	0.217236
40.116	-0.39553	0.217236
40.117	0.671678	0.217236
40.118	1.45305	0.217236
40.119	0.737864	0.217236
40.12	-0.915232	0.217236
40.121	-1.89999	0.217236
40.122	-0.683829	0.217236
40.123	0.633462	0.217236
40.124	0.846981	0.217236
40.125	0.657824	0.217236
40.126	0.283599	0.217236
40.127	-0.0896517	0.217236
40.128	-0.344367	0.217617
40.129	-0.45043	0.217236
40.13	-0.351566	0.217236
40.131	-0.0931302	0.217236
40.132	-0.161387	0.217236
40.133	-0.239299	0.217236
40.134	1.01116	0.217236
40.135	1.4234	0.217236
40.136	0.248182	0.217236
40.137	-1.2938	0.217236
40.138	-1.83331	0.217236
40.139	-0.118347	0.217236
40.14	0.750766	0.217236
40.141	0.825586	0.217236
40.142	0.553029	0.217236
40.143	0.162636	0.217236
40.144	-0.182463	0.217236
40.145	-0.388117	0.217617
40.146	-0.420251	0.217236
40.147	-0.275403	0.217617
40.148	-0.0372919	0.217236
40.149	-0.356408	0.217617
40.15	0.0972681	0.217617
40.151	1.27493	0.217617
40.152	1.25337	0.217617
40.153	-0.27604	0.217236
40.154	-1.64702	0.217236
40.155	-1.4492	0.217236
40.156	0.337364	0.217236
40.157	0.827355	0.217236
40.158	0.746061	0.217236
40.159	0.405268	0.217617
40.16	0.0432283	0.217617
40.161	-0.24171	0.217236
40.162	-0.405021	0.217236
40.163	-0.393022	0.217236
40.164	-0.217424	0.217617
40.165	-0.0591073	0.217236
40.166	-0.442807	0.217236
40.167	0.575337	0.217617
40.168	1.45161	0.217617
40.169	0.873673	0.217236
40.17	-0.792723	0.217236
40.171	-1.89034	0.217236
40.172	-0.823507	0.217617
40.173	0.571592	0.217236
40.174	0.798813	0.217236
40.175	0.670382	0.217236
40.176	0.366206	0.217236
40.177	-0.0171257	0.217617
40.178	-0.34507	0.217236
40.179	-0.476521	0.217236
40.18	-0.356344	0.217236
40.181	-0.129593	0.217236
40.182	-0.157715	0.217236
40.183	-0.281526	0.217236
40.184	0.964084	0.217236
40.185	1.45652	0.217236
40.186	0.318171	0.217236
40.187	-1.25224	0.217236
40.188	-1.86119	0.217236
40.189	-0.176259	0.217236
40.19	0.793251	0.217236
40.191	0.9076	0.217236
40.192	0.615916	0.217236
40.193	0.134742	0.217236
40.194	-0.332086	0.217236
40.195	-0.616102	0.217236
40.196	-0.585504	0.217236
40.197	-0.251037	0.217236
40.198	0.239531	0.217236
40.199	-0.0667786	0.217236
40.2	1.17865	0.217236
40.201	1.22894	0.217236
40.202	-0.276863	0.217236
40.203	-1.6333	0.217236
40.204	-1.47013	0.217236
40.205	0.358226	0.217236
40.206	0.850513	0.217236
40.207	0.757858	0.217236
40.208	0.435682	0.217236
40.209	0.0427667	0.217236
40.21	-0.268151	0.217236
40.211	-0.426459	0.217236
40.212	-0.412294	0.217236
40.213	-0.228098	0.217236
40.214	-0.0242127	0.217236
40.215	-0.403354	0.217236
40.216	0.518996	0.217236
40.217	1.4142	0.217617
40.218	0.920207	0.217236
40.219	-0.735695	0.217617
40.22	-1.8702	0.217236
40.221	-0.911065	0.217236
40.222	0.547112	0.217236
40.223	0.822473	0.217236
40.224	0.691868	0.217236
40.225	0.352925	0.217236
40.226	-0.0305969	0.217236
40.227	-0.30898	0.217617
40.228	-0.425005	0.217236
40.229	-0.371856	0.217236
40.23	-0.185639	0.217236
40.231	-0.15945	0.217236
40.232	-0.331017	0.217236
40.233	0.932416	0.217236
40.234	1.50868	0.217236
40.235	0.436104	0.217236
40.236	-1.14446	0.217236
40.237	-1.88993	0.217236
40.238	-0.335886	0.217236
40.239	0.651426	0.217236
40.24	0.787311	0.217236
40.241	0.645375	0.217236
40.242	0.301243	0.217236
40.243	-0.121401	0.217236
40.244	-0.427797	0.217236
40.245	-0.479547	0.217236
40.246	-0.323861	0.217236
40.247	-0.0773254	0.217617
40.248	-0.295123	0.217236
40.249	0.0370928	0.217236
40.25	1.25663	0.217236
40.251	1.32754	0.217236
40.252	-0.141191	0.217617
40.253	-1.55864	0.217236
40.254	-1.60812	0.217617
40.255	0.173767	0.217617
40.256	0.768117	0.217617
40.257	0.78624	0.217617
40.258	0.518192	0.217617
40.259	0.124803	0.217617
40.26	-0.22191	0.217617
40.261	-0.411481	0.217617
40.262	-0.430868	0.217617
40.263	-0.281729	0.217617
40.264	-0.0714656	0.217617
40.265	-0.411524	0.217617
40.266	0.481654	0.217617
40.267	1.45028	0.217617
40.268	0.99305	0.217617
40.269	-0.68209	0.217617
40.27	-1.88204	0.217617
40.271	-1.04479	0.217617
40.272	0.549004	0.217236
40.273	0.868216	0.217617
40.274	0.735776	0.217236
40.275	0.361364	0.217617
40.276	-0.0463871	0.217617
40.277	-0.341346	0.217617
40.278	-0.461871	0.217617
40.279	-0.38551	0.217617
40.28	-0.161496	0.217617
40.281	-0.0758136	0.217617
40.282	-0.314256	0.217617
40.283	0.872192	0.217617
40.284	1.4621	0.217617
40.285	0.48043	0.217617
40.286	-1.12285	0.217236
40.287	-1.92452	0.217617
40.288	-0.391026	0.217236
40.289	0.70143	0.217617
40.29	0.833457	0.217617
40.291	0.632288	0.217617
40.292	0.265081	0.217236
40.293	-0.12894	0.217617
40.294	-0.400016	0.217617
40.295	-0.465467	0.217236
40.296	-0.328249	0.217617
40.297	-0.0747905	0.217617
40.298	-0.248541	0.217617
40.299	-0.0400729	0.217617
40.3	1.17226	0.217617
40.301	1.34472	0.217617
40.302	-0.0395913	0.217617
40.303	-1.48543	0.217236
40.304	-1.6613	0.217236
40.305	0.120421	0.217236
40.306	0.774969	0.217236
40.307	0.796037	0.217617
40.308	0.531691	0.217236
40.309	0.111106	0.217236
40.31	-0.263695	0.217236
40.311	-0.421634	0.217236
40.312	-0.392422	0.217236
40.313	-0.2391	0.217236
40.314	-0.0371391	0.217236
40.315	-0.398962	0.217236
40.316	0.357691	0.217236
40.317	1.37167	0.217236
40.318	1.0481	0.217236
40.319	-0.560894	0.217236
40.32	-1.77675	0.217236
40.321	-1.15111	0.217236
40.322	0.457079	0.217236
40.323	0.820825	0.217236
40.324	0.732521	0.217617
40.325	0.415958	0.217236
40.326	0.0377532	0.217236
40.327	-0.290336	0.217236
40.328	-0.485197	0.217617
40.329	-0.452044	0.217236
40.33	-0.20977	0.217236
40.331	-0.0703123	0.217236
40.332	-0.328527	0.217236
40.333	0.830311	0.217236
40.334	1.50208	0.217236
40.335	0.610881	0.217236
40.336	-1.04294	0.217236
40.337	-1.95546	0.217236
40.338	-0.563485	0.217236
40.339	0.619616	0.217236
40.34	0.859899	0.217236
40.341	0.699976	0.217236
40.342	0.314972	0.217236
40.343	-0.099535	0.217236
40.344	-0.382689	0.217236
40.345	-0.485872	0.217236
40.346	-0.365102	0.217236
40.347	-0.113966	0.217236
40.348	-0.221194	0.217236
40.349	-0.0760747	0.217617
40.35	1.14966	0.217236
40.351	1.38595	0.217236
40.352	0.0357939	0.217236
40.353	-1.45255	0.217236
40.354	-1.73056	0.217617
40.355	0.0760729	0.217617
40.356	0.781054	0.217617
40.357	0.788207	0.217617
40.358	0.509796	0.217617
40.359	0.13901	0.217617
40.36	-0.197616	0.217236
40.361	-0.405268	0.217617
40.362	-0.430907	0.217617
40.363	-0.267716	0.217617
40.364	-0.0356245	0.217617
40.365	-0.389722	0.217617
40.366	0.283962	0.217617
40.367	1.35811	0.217617
40.368	1.12829	0.217617
40.369	-0.481193	0.217617
40.37	-1.74399	0.217617
40.371	-1.24733	0.217617
40.372	0.412801	0.217617
40.373	0.811188	0.217617
40.374	0.741952	0.217617
40.375	0.430442	0.217236
40.376	0.0429282	0.217617
40.377	-0.298705	0.217617
40.378	-0.462213	0.217617
40.379	-0.400963	0.217617
40.38	-0.199424	0.217617
40.381	-0.0713	0.217617
40.382	-0.396316	0.217617
40.383	0.739093	0.217617
40.384	1.48002	0.217617
40.385	0.69648	0.217617
40.386	-0.950467	0.217617
40.387	-1.91537	0.217617
40.388	-0.635159	0.217617
40.389	0.603325	0.217617
40.39	0.832025	0.217617
40.391	0.678395	0.217617
40.392	0.307944	0.217236
40.393	-0.0719343	0.217617
40.394	-0.361395	0.217617
40.395	-0.473545	0.217617
40.396	-0.355014	0.217617
40.397	-0.111263	0.217617
40.398	-0.206272	0.217617
40.399	-0.153274	0.217617
40.4	1.09399	0.217617
40.401	1.40752	0.217617
40.402	0.147301	0.217617
40.403	-1.37482	0.217617
40.404	-1.80137	0.217617
40.405	-0.0412946	0.217617
40.406	0.763126	0.217617
40.407	0.839711	0.217617
40.408	0.572979	0.217617
40.409	0.156379	0.217617
40.41	-0.210842	0.217617
40.411	-0.436413	0.217617
40.412	-0.450432	0.217617
40.413	-0.284902	0.217617
40.414	-0.0426136	0.217617
40.415	-0.325492	0.217617
40.416	0.268784	0.217617
40.417	1.34098	0.217617
40.418	1.14427	0.217617
40.419	-0.43633	0.217617
40.42	-1.74642	0.217617
40.421	-1.34742	0.217617
40.422	0.403201	0.217617
40.423	0.840846	0.217617
40.424	0.77183	0.217617
40.425	0.448723	0.217617
40.426	0.0528439	0.217617
40.427	-0.292979	0.217617
40.428	-0.479221	0.217617
40.429	-0.430559	0.217617
40.43	-0.21808	0.217617
40.431	-0.028257	0.217617
40.432	-0.389435	0.217617
40.433	0.666355	0.217617
40.434	1.47553	0.217617
40.435	0.762647	0.217617
40.436	-0.896114	0.217617
40.437	-1.90346	0.217617
40.438	-0.721373	0.217617
40.439	0.600801	0.217617
40.44	0.824409	0.217617
40.441	0.672655	0.217617
40.442	0.320249	0.217617
40.443	-0.0687578	0.217617
40.444	-0.349726	0.217617
40.445	-0.451371	0.217617
40.446	-0.356066	0.217617
40.447	-0.115495	0.217617
40.448	-0.169303	0.217617
40.449	-0.224777	0.217617
40.45	1.03252	0.217617
40.451	1.44798	0.217617
40.452	0.225185	0.217617
40.453	-1.3523	0.217617
40.454	-1.83877	0.217617
40.455	-0.0920414	0.217617
40.456	0.776851	0.217617
40.457	0.838955	0.217617
40.458	0.569429	0.217617
40.459	0.177679	0.217617
40.46	-0.198214	0.217617
40.461	-0.447289	0.217617
40.462	-0.442819	0.217617
40.463	-0.262101	0.217617
40.464	-0.0484365	0.217617
40.465	-0.34418	0.217617
40.466	0.172718	0.217617
40.467	1.31769	0.217617
40.468	1.22436	0.217617
40.469	-0.340405	0.217236
40.47	-1.6804	0.217617
40.471	-1.43647	0.217617
40.472	0.328285	0.217617
40.473	0.824539	0.217617
40.474	0.763769	0.217236
40.475	0.459426	0.217617
40.476	0.0835673	0.217617
40.477	-0.260097	0.217617
40.478	-0.45937	0.217617
40.479	-0.433023	0.217236
40.48	-0.238981	0.217236
40.481	-0.0488268	0.217236
40.482	-0.388438	0.217236
40.483	0.612978	0.217617
40.484	1.46872	0.217617
40.485	0.839401	0.217236
40.486	-0.859503	0.217236
40.487	-1.91345	0.217236
40.488	-0.786067	0.217236
40.489	0.63186	0.217236
40.49	0.841084	0.217617
40.491	0.647117	0.217617
40.492	0.294801	0.217236
40.493	-0.0488309	0.217236
40.494	-0.353333	0.217236
40.495	-0.468449	0.217617
40.496	-0.317661	0.217236
40.497	-0.093244	0.217236
40.498	-0.129336	0.217236
40.499	-0.261242	0.217236
40.5	0.94055	0.217617
40.501	1.38944	0.217236
40.502	0.302972	0.217236
40.503	-1.21839	0.217236
40.504	-1.8477	0.217617
40.505	-0.188643	0.217236
40.506	0.746759	0.217617
40.507	0.851214	0.217236
40.508	0.5725	0.217236
40.509	0.172785	0.217617
40.51	-0.17245	0.217617
40.511	-0.398413	0.217236
40.512	-0.440859	0.217236
40.513	-0.309068	0.217236
40.514	-0.066296	0.217617
40.515	-0.297749	0.217617
40.516	0.0968766	0.217617
40.517	1.26454	0.217617
40.518	1.26863	0.217236
40.519	-0.212508	0.217617
40.52	-1.61005	0.217236
40.521	-1.53818	0.217617
40.522	0.244275	0.217236
40.523	0.796039	0.217236
40.524	0.786687	0.217236
40.525	0.493208	0.217617
40.526	0.0975509	0.217236
40.527	-0.23845	0.217617
40.528	-0.439029	0.217236
40.529	-0.444376	0.217617
40.53	-0.257569	0.217236
40.531	-0.0506058	0.217617
40.532	-0.411327	0.217617
40.533	0.532036	0.217236
40.534	1.47915	0.217236
40.535	0.94711	0.217617
40.536	-0.734843	0.217236
40.537	-1.90295	0.217617
40.538	-0.984393	0.217617
40.539	0.534558	0.217236
40.54	0.859946	0.217617
40.541	0.703269	0.217236
40.542	0.365636	0.217236
40.543	0.00954896	0.217617
40.544	-0.29465	0.217617
40.545	-0.473188	0.217236
40.546	-0.41619	0.217617
40.547	-0.215041	0.217236
40.548	-0.146379	0.217236
40.549	-0.251436	0.217617
40.55	0.990317	0.217617
40.551	1.4929	0.217236
40.552	0.380839	0.217236
40.553	-1.22317	0.217236
40.554	-1.91862	0.217236
40.555	-0.311921	0.217236
40.556	0.720773	0.217236
40.557	0.857064	0.217236
40.558	0.664526	0.217236
40.559	0.265547	0.217236
40.56	-0.16916	0.217236
40.561	-0.485027	0.217236
40.562	-0.515279	0.217236
40.563	-0.282963	0.217236
40.564	-0.00802203	0.217236
40.565	-0.243994	0.217236
40.566	0.0154901	0.217236
40.567	1.18867	0.217236
40.568	1.32461	0.217617
40.569	-0.135452	0.217617
40.57	-1.57041	0.217236
40.571	-1.60304	0.217236
40.572	0.199384	0.217617
40.573	0.785592	0.217236
40.574	0.793644	0.217236
40.575	0.511111	0.217236
40.576	0.0989371	0.217617
40.577	-0.240102	0.217236
40.578	-0.426839	0.217236
40.579	-0.420362	0.217617
40.58	-0.247742	0.217617
40.581	-0.0458116	0.217617
40.582	-0.426147	0.217617
40.583	0.435043	0.217617
40.584	1.43914	0.217236
40.585	1.01038	0.217236
40.586	-0.653446	0.217236
40.587	-1.82967	0.217236
40.588	-1.04747	0.217236
40.589	0.489418	0.217236
40.59	0.817158	0.217236
40.591	0.720774	0.217236
40.592	0.402807	0.217236
40.593	-0.0181733	0.217236
40.594	-0.323948	0.217236
40.595	-0.456854	0.217236
40.596	-0.384851	0.217236
40.597	-0.165331	0.217236
40.598	-0.0825255	0.217236
40.599	-0.329457	0.217236
40.6	0.844355	0.217236
40.601	1.45849	0.217236
40.602	0.49878	0.217236
40.603	-1.11168	0.217236
40.604	-1.91681	0.217617
40.605	-0.390207	0.217236
40.606	0.719415	0.217236
40.607	0.843496	0.217236
40.608	0.618616	0.217236
40.609	0.233816	0.217236
40.61	-0.150431	0.217236
40.611	-0.391126	0.217236
